Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU15,OUT035,776.3690559252282
FDQ19,OUT046,3977.9907059533725
DRF15,OUT045,2362.082328175311
DRE25,OUT019,-443.5739086150861
FDK57,OUT018,1623.027429193171
FDD33,OUT010,1754.5487703516992
FDR34,OUT027,5114.277818289993
FDU04,OUT045,1876.4810198295017
FDE35,OUT019,-821.8866628250398
NCD31,OUT035,2665.602735655324
FDJ56,OUT035,1677.8037154638732
NCU53,OUT046,2666.0571259877033
FDD39,OUT035,3457.288569352473
NCU17,OUT019,-258.13318110699765
FDJ20,OUT046,2083.73590518719
NCW41,OUT018,2225.98894335363
FDL52,OUT035,771.8622701422282
FDS39,OUT035,2370.5973984154407
DRJ47,OUT045,2708.5627104207524
FDP13,OUT010,-1197.5924033218325
DRK39,OUT010,-640.4132652339031
FDF28,OUT010,131.69702872968628
FDB09,OUT045,1982.3694758770143
FDM51,OUT046,1717.3979755797336
DRM49,OUT018,476.3742508359428
DRF23,OUT013,2817.687654739726
DRH01,OUT035,2803.6052287665516
FDH12,OUT027,3168.013728618651
FDA28,OUT019,122.03456731750339
FDW37,OUT018,1192.7579181654437
FDF02,OUT046,1733.68760158465
DRL37,OUT046,755.4380741092318
NCF43,OUT046,2321.6477084360668
FDH08,OUT010,1749.467753889272
FDR34,OUT019,1785.6272984595125
NCK19,OUT049,3084.312425246462
NCD55,OUT018,418.58246533497004
FDT27,OUT049,3790.477270710515
FDQ57,OUT045,2289.0628916561254
FDA47,OUT035,2712.1989920426568
DRG15,OUT027,2443.6725542840577
FDE05,OUT018,2074.155411286847
FDN46,OUT046,1579.7909312842821
FDX27,OUT027,2936.3462756191147
FDT51,OUT045,1776.9514891766157
FDU33,OUT013,800.2875772594998
FDJ16,OUT027,2388.57040678717
FDD20,OUT019,116.076954036791
FDT36,OUT049,616.1925036042812
DRF15,OUT027,3846.4965219438454
FDN52,OUT010,-505.8476348688855
FDC22,OUT027,4496.36846133697
FDX15,OUT045,2467.8942987795162
FDT13,OUT013,3040.482769084978
FDU04,OUT017,2077.7296931043675
FDU31,OUT019,1617.9358922232059
FDW59,OUT027,2862.1823317232047
NCO29,OUT046,2675.396006471434
FDL15,OUT035,2530.5715790541435
FDI41,OUT049,2386.2992248532973
FDQ48,OUT049,1708.7765972741036
DRI39,OUT013,902.7808525113214
FDI08,OUT013,4065.8188794129237
FDC21,OUT049,1902.1289771369193
FDF58,OUT035,1133.1384262312495
FDS08,OUT010,949.3682184054342
FDE47,OUT045,1948.1625291578966
NCP18,OUT019,508.4551914344629
NCR41,OUT013,1601.6622214698727
FDA27,OUT013,4055.5471407900623
FDA43,OUT035,3254.328318270229
FDA49,OUT045,1368.017204001546
NCE55,OUT018,2537.34940906844
DRM49,OUT027,2211.170930186883
FDF22,OUT027,4834.107181335246
FDQ15,OUT018,1050.2632273237396
NCS54,OUT017,2900.4729946562
NCY05,OUT013,646.5473450540012
FDR45,OUT046,3837.42412338384
FDK57,OUT049,1983.2382696643763
FDF41,OUT010,1943.4829444174247
FDV21,OUT046,2072.2684088719107
FDD51,OUT046,753.0534265825263
FDF33,OUT046,2014.7652655942657
FDA38,OUT046,3792.911147914783
FDR56,OUT045,3108.262239951291
NCN41,OUT017,2084.1845043088397
FDC60,OUT027,2904.028159978392
FDB47,OUT045,3224.2863630607753
DRH01,OUT013,2780.3935550157767
FDW08,OUT046,1744.7131210533407
FDF38,OUT027,2196.868746648208
FDY32,OUT017,2749.6171405765926
FDG34,OUT049,1856.6925036624743
FDG47,OUT019,2246.909818766493
NCF18,OUT035,3061.9925154565717
FDL39,OUT019,980.1493325766787
NCH55,OUT035,2084.1425055497093
DRJ35,OUT049,1077.313990394905
FDS44,OUT035,3921.8540145351726
DRE01,OUT018,3443.8583552655327
FDY39,OUT013,3011.0392257191997
FDY32,OUT018,2314.3314971742075
FDR33,OUT027,3239.0299901540857
NCP50,OUT049,1360.1910533977061
FDZ47,OUT018,1351.3850621221063
FDU57,OUT049,2507.7001926947414
FDY44,OUT013,3201.118807348452
DRH59,OUT018,934.7696370465565
FDB03,OUT027,5220.922463042589
FDY46,OUT045,2898.8191372471774
FDM39,OUT045,2689.8460642558784
FDY36,OUT035,1337.3505041669268
NCM55,OUT035,3000.2064586792258
FDJ50,OUT010,-990.0337466209603
DRL60,OUT013,2423.26077118839
NCJ54,OUT049,3688.5019161566306
FDX59,OUT017,737.5454746380274
FDI07,OUT013,3250.507136224536
DRF51,OUT010,-1337.1546696587466
FDM14,OUT017,1949.031520108052
FDP21,OUT045,2971.4404314550484
FDE40,OUT035,1127.1131652234035
FDE05,OUT035,2468.3590022515855
FDM13,OUT027,3583.9011187655997
FDC34,OUT027,3948.6069695601473
NCI55,OUT018,1668.192287437705
NCE43,OUT018,2359.3728898669215
FDW58,OUT018,1452.1826893093385
FDG60,OUT045,3646.95745091977
FDV31,OUT017,2964.285736600621
FDR47,OUT013,3154.6597144992556
FDM60,OUT019,-1161.1760845124954
NCF06,OUT018,3783.229314030541
NCN26,OUT027,3310.295622364094
FDQ59,OUT049,1495.8371613568015
FDF09,OUT046,725.2698493085336
NCS06,OUT017,4304.7988385976205
FDT44,OUT046,1959.0232009278989
FDI19,OUT017,4004.4945974527072
FDT22,OUT017,1109.5990608340653
NCF54,OUT027,4132.720521247713
DRG25,OUT045,2878.673456848701
FDB59,OUT017,3273.8972548146558
FDQ37,OUT017,3226.687238519924
FDP56,OUT035,941.2708942141617
FDW44,OUT035,2915.635522956014
FDJ26,OUT010,1546.1117484797142
FDU43,OUT018,3551.189832079952
FDW33,OUT045,1611.8592413147853
NCX53,OUT027,3739.857637694615
FDN56,OUT010,473.08831457595807
DRF15,OUT049,2446.1182401183323
FDO33,OUT017,1963.2413530546328
FDZ39,OUT010,-180.4955208809988
NCJ19,OUT017,1020.3675773766736
FDU01,OUT035,3116.0037136123283
FDT12,OUT035,3694.7825708051823
NCM18,OUT018,702.7180851693702
FDP19,OUT017,2204.1234738970234
NCR42,OUT049,595.3568470218015
FDN10,OUT046,1948.3631833579275
FDG44,OUT017,1074.6325382336654
FDQ10,OUT046,2775.5032529935415
DRH13,OUT049,1738.8198927907215
FDT52,OUT013,3924.5409871391166
FDM56,OUT045,1749.2381488386745
NCO43,OUT010,-289.9528057811258
NCV29,OUT035,2923.6949565553805
NCF06,OUT013,4116.8345710305
FDO50,OUT035,1598.2839014298079
FDT59,OUT013,3685.0821418525884
FDX40,OUT027,2085.65392089168
FDE50,OUT017,3181.4891784153733
FDX51,OUT017,3323.5772701678507
NCD30,OUT018,1285.586473999123
FDK15,OUT013,1644.1235670353635
FDL12,OUT045,974.3977849892108
FDK46,OUT017,4234.351124565161
DRH49,OUT010,-615.057466010403
FDQ57,OUT046,2395.8342416263476
FDY59,OUT017,1666.4895816090866
FDO09,OUT018,3869.8504485826124
NCG30,OUT035,2066.480413840094
FDM09,OUT017,2853.476698565646
NCN17,OUT027,3071.2155197154643
NCS42,OUT013,1450.3268924353179
FDD02,OUT019,9.645103890696191
FDE34,OUT013,2906.338077976223
FDU38,OUT045,2950.129898075931
FDB33,OUT046,2601.450444183851
NCJ29,OUT017,1550.0100941396522
FDZ27,OUT035,880.6262632607395
FDI40,OUT013,1638.655329792673
FDG22,OUT013,716.203129574511
FDT51,OUT017,1984.4201486592792
FDF20,OUT018,2913.2899444330833
FDV50,OUT035,1997.8716144340578
FDT02,OUT049,643.8163566927251
DRC49,OUT017,2425.1279232776724
FDF26,OUT049,2552.869601450162
FDV52,OUT035,2033.6431000711164
FDX59,OUT049,668.6372240050987
FDV25,OUT035,3646.9039992983016
FDW23,OUT027,2102.535754030716
FDE53,OUT018,1442.789100511567
FDA19,OUT017,2261.4979232706537
FDH22,OUT046,2039.37080525473
NCO41,OUT013,1614.4966101441532
FDX12,OUT017,4008.4099465404724
FDF17,OUT013,3135.993626590789
FDS11,OUT045,3511.7793358432828
FDR51,OUT035,2503.8387803996593
FDT49,OUT010,-222.25224787519255
FDC56,OUT013,1976.7963804919127
FDR13,OUT027,3399.862793302862
FDQ60,OUT035,2062.581455155465
FDN38,OUT049,4044.893775559569
NCL29,OUT013,2521.1270538140525
FDO13,OUT027,4070.008606294694
FDE26,OUT018,2041.3836327871395
FDA31,OUT010,840.2818339162332
FDX14,OUT035,1283.9318339452293
FDA34,OUT045,2750.3202439431043
FDF26,OUT013,2549.6765476703586
FDE38,OUT045,2625.1408934471838
DRI11,OUT046,1885.729286391026
FDQ60,OUT027,3381.2088998615363
FDL21,OUT027,2170.7330055209895
DRC12,OUT027,4476.49902739664
FDC47,OUT046,3626.6480484832864
FDE57,OUT045,2217.845793393659
FDT14,OUT045,1854.3987462120713
NCZ53,OUT046,3059.357586019498
FDE28,OUT018,3360.316829737916
FDR19,OUT035,2445.663009552023
NCF54,OUT019,829.5256463099067
FDZ08,OUT046,1429.7004003886395
NCJ05,OUT018,2174.381123963278
FDF59,OUT046,2109.3495388351294
NCO05,OUT035,1715.832237929848
FDW24,OUT018,563.1195274222118
NCX42,OUT018,2350.2085369135602
NCA53,OUT035,879.6780042522878
FDI45,OUT019,955.3761785458191
FDG46,OUT046,1909.0943713889574
FDM20,OUT010,1972.678755001325
FDW11,OUT010,-887.4811234690424
FDX08,OUT035,2989.3921263881202
NCK17,OUT035,786.0640416279057
FDK32,OUT018,2218.6103819870623
NCA42,OUT035,2612.8185592546797
DRI01,OUT035,2797.4136977146263
NCL55,OUT049,4028.4297051037574
DRE25,OUT018,1219.9778391670407
FDD14,OUT017,3046.4863424806535
FDB10,OUT046,3762.9081294047646
DRN11,OUT035,2386.6570149706968
FDP38,OUT018,611.223400822797
NCA30,OUT017,3075.3581214119185
FDT15,OUT017,3021.1073701294226
NCP55,OUT018,663.3054504300671
FDF12,OUT035,2463.7081872577983
FDM21,OUT018,3757.3767096095253
FDX56,OUT035,3429.656759446676
FDF10,OUT017,2467.969913425768
FDT32,OUT045,3019.9494633814757
FDM51,OUT018,1413.874100488305
NCR50,OUT018,2159.415787898106
FDI19,OUT049,3885.779824436744
FDX21,OUT017,1866.1380591364723
FDR31,OUT035,2499.814286163906
FDY02,OUT013,4151.499117137282
NCA29,OUT045,2634.8634171188605
NCX17,OUT046,3682.059852251492
FDM12,OUT045,2999.1826599587803
FDI53,OUT027,3997.143245885338
NCU30,OUT049,2648.4755441541347
FDC56,OUT027,3404.9826860866597
FDK27,OUT018,1715.447339038452
NCK18,OUT017,2770.801967599735
FDB52,OUT019,2140.839531590347
DRG25,OUT027,4424.681838278557
FDZ13,OUT049,858.081344953549
FDB57,OUT019,1733.7123369817418
FDR40,OUT046,1424.8808009723434
NCO14,OUT019,-1169.3998353724455
NCN19,OUT045,2960.0737289697718
FDQ28,OUT019,585.8162403972965
FDO13,OUT018,2359.524453574588
FDK48,OUT013,1313.03731597538
FDU07,OUT018,2189.375630347742
FDW20,OUT046,2072.871104520076
FDV12,OUT010,-280.1409446806356
FDH24,OUT013,2560.832136412195
FDV59,OUT049,3481.7456110972125
FDK57,OUT045,1854.0576425622712
FDL16,OUT027,2155.69311818562
NCQ17,OUT046,2499.1935950954794
FDJ15,OUT018,2679.3818768297497
FDX24,OUT049,1586.8254229228041
FDT47,OUT046,1676.7052131357195
FDT10,OUT049,1089.216874810576
FDZ37,OUT018,1232.4728613018087
FDW43,OUT027,5166.6143029668165
DRN36,OUT017,1663.423246006947
FDJ14,OUT045,1326.721134281659
FDA32,OUT013,3514.1349641209963
FDJ38,OUT019,1195.3282009579707
FDQ57,OUT017,2497.291050953325
NCQ41,OUT019,1190.863826515808
FDG56,OUT049,1114.6996257051942
DRC13,OUT027,3462.453931902506
FDV55,OUT035,2437.261877809884
FDQ49,OUT045,2514.5917033807928
FDE29,OUT010,-985.0354414225585
FDR03,OUT013,3354.053994290298
FDD45,OUT049,1608.7751070329978
FDN38,OUT010,2085.422600989783
FDT56,OUT046,1067.7944432115037
FDT48,OUT045,3165.1700929207873
FDU03,OUT049,2956.398217060487
FDC56,OUT010,-36.59193723325734
NCO43,OUT027,3035.921898268105
FDQ27,OUT017,1836.3486759669613
FDR03,OUT046,3371.1171161096863
DRH23,OUT010,-1071.0331065084029
FDG22,OUT045,629.1369922816084
NCJ42,OUT013,1678.4166260343336
FDR24,OUT046,1556.9695324728673
FDW60,OUT035,2956.8805063261825
FDJ08,OUT013,3065.5392444079334
DRL59,OUT018,606.9809177273419
FDG60,OUT010,1760.808074662622
FDW27,OUT017,2693.7005138428794
FDX14,OUT018,937.92396968494
FDC20,OUT013,1005.5632823523338
NCS29,OUT018,3874.942747071327
FDJ56,OUT046,1666.1454482997797
FDB20,OUT019,-607.3326467076695
FDL28,OUT027,5081.9082922562375
FDW01,OUT018,2169.3297470585094
FDL03,OUT046,3233.292403399275
FDX22,OUT049,3414.6999192149233
FDJ21,OUT035,2446.489852736835
FDR31,OUT045,2377.068306204179
FDG21,OUT035,2717.2514571020147
FDS22,OUT027,2217.163658508405
FDK08,OUT035,1761.67596962901
FDE17,OUT018,2158.3875510254147
NCN30,OUT017,1665.9020315763337
FDT50,OUT046,1611.5464933063631
NCX42,OUT049,2638.764269268053
FDJ12,OUT035,3443.382942628261
NCA18,OUT027,3299.031744363281
FDP23,OUT019,1559.7079032343172
FDX12,OUT013,3802.6229944334773
FDN40,OUT018,2128.49706059086
FDV48,OUT035,1416.527256704765
NCY54,OUT013,2694.198429403579
FDL16,OUT010,-1225.2361003784754
FDR45,OUT018,3519.888182005903
FDJ52,OUT046,2601.1765624046093
DRG01,OUT017,1378.7175643914525
FDP52,OUT013,3698.1587677068455
FDU58,OUT017,3151.8578717752534
FDL02,OUT045,1694.1982544101484
FDG28,OUT013,3910.1651980653405
FDA19,OUT035,2197.062373718916
FDW46,OUT027,2573.4020901998447
NCD43,OUT049,1693.5232172037213
DRG39,OUT013,860.2507347979554
NCF55,OUT049,640.5185103794793
FDJ07,OUT046,1928.2071139118925
FDE08,OUT046,2442.3252669352805
FDP56,OUT019,-1031.334563980883
FDT45,OUT045,817.8887394270423
FDF17,OUT018,2799.2419041253743
FDX44,OUT046,1510.2757571894763
FDM28,OUT027,4284.33864694582
FDI36,OUT049,3234.1788836389023
FDS07,OUT045,1811.7197713197675
FDD36,OUT045,1842.0657220241992
FDW11,OUT046,1057.8760343674658
FDN40,OUT049,2482.486708982673
NCQ18,OUT049,1571.0054524353181
NCQ54,OUT017,2767.1519350176823
NCS42,OUT045,1383.4705750074208
DRH39,OUT010,-738.5247422926332
FDC09,OUT027,3207.8477152071137
FDT08,OUT010,525.6755303573009
FDC08,OUT035,3753.3878297856136
FDT20,OUT017,820.1321863841877
FDS35,OUT035,1146.1018205838918
FDX58,OUT018,2615.721048427018
FDW58,OUT046,1761.0973244277411
DRD27,OUT046,1626.9240331138426
FDH32,OUT019,-300.4357126957184
FDS26,OUT035,4193.26299143926
FDQ31,OUT046,1539.138323445819
FDP11,OUT018,3202.640237222964
FDD58,OUT017,1742.5705484002247
FDM33,OUT045,3378.2309209690866
FDZ16,OUT049,3140.3161961466976
NCS29,OUT010,2215.2524228092807
NCM18,OUT019,-959.460620388214
FDP11,OUT049,3528.599924408554
NCC42,OUT017,2394.1705712813127
DRM23,OUT046,2771.6782565526228
NCN55,OUT027,5212.0504912753095
FDK46,OUT013,4103.106840286433
FDR01,OUT046,3275.738817450707
NCA05,OUT045,2333.0645149652264
NCP43,OUT017,2957.5421788578387
FDR12,OUT010,851.8062491874007
FDQ01,OUT013,4116.683114428786
FDM13,OUT046,2160.547624432089
FDQ19,OUT017,4074.0231556414365
FDK56,OUT019,1047.4874257075862
NCX06,OUT010,935.1234777920181
FDO56,OUT027,3437.9547684666322
FDU45,OUT045,1791.9734217959485
FDI16,OUT019,-1012.4286835588427
FDL32,OUT046,1920.8152890671918
FDA07,OUT046,2115.279426500594
FDA14,OUT045,2245.0995393510966
FDV46,OUT027,3690.98777662254
NCO07,OUT035,3465.2591609979136
NCP41,OUT046,1754.797091583343
FDY60,OUT018,2046.531592751402
FDN38,OUT017,4067.125875170823
FDO15,OUT046,1330.211961520312
FDT60,OUT013,1989.8957451271708
FDA55,OUT035,3723.456782152425
FDE02,OUT010,-385.9151067031489
DRJ39,OUT049,3513.7845944050496
FDV34,OUT035,1367.9750708919019
FDS20,OUT027,4378.1835946270585
FDF02,OUT027,3122.8560497795115
FDW40,OUT017,2433.923553933535
NCB43,OUT046,2961.492525697293
FDR58,OUT017,1614.2001559126802
DRJ59,OUT035,793.8357052542851
NCD30,OUT017,1710.026119989343
FDE14,OUT017,1802.4490524508
FDC28,OUT018,1440.2498750017985
FDU16,OUT018,1107.844688353507
NCD19,OUT035,1005.6191660859477
FDU21,OUT046,694.2523398333142
FDV59,OUT027,4899.9995214616065
FDU03,OUT045,2892.5217736325285
FDC33,OUT010,1340.0082669449912
NCR42,OUT035,669.8579889682733
DRH59,OUT035,1330.5634388921753
NCM31,OUT035,2420.5294675804034
FDS50,OUT035,3575.6624718509556
FDP39,OUT046,920.4279197976284
FDQ55,OUT013,1996.5585006296606
FDV36,OUT019,114.289597363153
FDI05,OUT027,2699.3755270435504
FDS45,OUT027,3221.029660020431
FDA39,OUT045,618.3852809191885
FDC37,OUT010,-160.00636719181784
FDJ60,OUT027,4141.096542040614
DRQ35,OUT046,2025.3323359147325
NCJ06,OUT046,1939.951859977562
NCY42,OUT018,2012.6598202969617
DRM37,OUT049,3156.9152536969777
FDR14,OUT045,731.5093924706016
FDE51,OUT049,791.6898270843085
FDT33,OUT017,2838.8683936710877
FDR08,OUT013,1879.4883147796354
FDE36,OUT010,735.074040035659
FDL22,OUT019,-435.11611321312375
FDR44,OUT013,2203.371852327662
FDI56,OUT019,-436.16109236629563
FDE47,OUT010,149.16994864270964
FDV27,OUT010,-409.41041395647335
FDV10,OUT049,794.130381783194
FDC40,OUT045,1218.11904170661
NCX41,OUT013,3370.3414765500493
NCQ38,OUT027,3135.276792528486
FDV12,OUT027,3116.1886053597846
FDE52,OUT017,1586.11038855456
FDG20,OUT027,4316.592757875187
FDV16,OUT027,2048.39454068763
FDI32,OUT017,1975.494009694332
FDJ32,OUT049,1122.3157145122968
FDN39,OUT018,2464.5699104315718
FDY34,OUT017,2855.035334319138
FDC14,OUT035,873.4633625995193
FDA55,OUT017,3773.8806945848773
FDZ50,OUT010,966.9591985894949
DRG13,OUT049,2660.2218368853355
FDP01,OUT013,2521.4649770462856
NCG54,OUT017,2845.1511120035575
FDM13,OUT045,2064.64987533784
NCO18,OUT027,4262.981899802195
NCW41,OUT013,2525.3445395587187
FDM52,OUT027,3795.848380928248
NCF55,OUT035,677.6551942822553
FDT09,OUT046,2199.8544075588725
NCM19,OUT035,1862.4132796369813
FDW12,OUT018,2133.9558276401804
FDP15,OUT019,2134.381945869347
FDK36,OUT045,768.9842543918494
FDZ25,OUT035,2908.7715106247633
NCW06,OUT049,3083.7970979514503
FDW60,OUT046,2944.033791056092
DRC49,OUT013,2323.4843727648986
NCT17,OUT035,3103.691843929715
NCN06,OUT018,2292.9574855892424
FDC45,OUT013,2755.0989973954856
DRJ47,OUT019,834.4438090221811
NCF06,OUT045,4000.213762804502
FDE21,OUT010,15.630453653255245
DRG27,OUT013,669.5251922901662
FDW40,OUT049,2316.8312335579394
NCO53,OUT046,2937.760858404581
FDE23,OUT049,875.5361625563673
FDQ16,OUT046,1772.8103997457074
FDS26,OUT045,3989.5528172461345
FDZ13,OUT010,-1086.0391313606087
FDS14,OUT049,2508.470225522149
FDC10,OUT045,1882.2978366251045
FDY16,OUT049,3021.49277172616
FDJ20,OUT035,2172.8549413932196
FDV43,OUT035,844.8534805893432
FDZ32,OUT027,3239.487901016473
FDR23,OUT046,2827.1584359359404
FDN24,OUT035,961.7776145205135
FDE34,OUT027,4333.655561412437
FDU31,OUT013,3572.188481684818
FDW33,OUT018,1433.7376269876258
FDU26,OUT046,1939.6818426271348
FDE20,OUT027,4242.133720668164
NCW05,OUT035,1765.1890082253522
FDB22,OUT018,2156.903103815319
FDO56,OUT046,1995.7066656396055
FDA19,OUT027,3561.3835392677574
DRI39,OUT045,817.2226871185994
FDH52,OUT018,740.7107967766351
FDZ50,OUT035,2999.8691002762644
NCN42,OUT035,2423.770607410246
FDB53,OUT013,2349.7303643970517
DRG11,OUT017,1897.0681909778796
DRK11,OUT027,3888.199431026893
FDQ60,OUT017,2136.2593009498087
FDT36,OUT017,714.5994031599839
DRG25,OUT018,2655.4638027182227
DRJ23,OUT046,3075.691116768561
FDG05,OUT035,2628.1439695494482
NCK06,OUT018,1649.9695324577042
FDU52,OUT017,2580.272705882089
FDW07,OUT018,1200.4878967774857
NCM17,OUT045,683.6060404319578
FDA22,OUT045,2645.5363023004757
NCA41,OUT018,2801.2241782303754
FDF38,OUT035,885.0214863752044
FDH52,OUT046,1095.6208264185698
FDY58,OUT019,1727.4074128387147
FDZ16,OUT045,3025.132421977105
NCM18,OUT017,1116.2353742664418
FDA22,OUT018,2400.4951746040315
NCJ43,OUT035,2876.1480119580083
FDI34,OUT027,5124.932615144149
FDG56,OUT046,1128.1175432155287
FDS34,OUT046,1932.6444912601582
DRC01,OUT035,972.8975667909544
FDQ04,OUT035,737.4438463862316
FDK04,OUT035,1036.0465435871592
FDT51,OUT049,1882.774911086628
FDV26,OUT017,3251.7779366789327
FDS04,OUT049,2195.581622210768
FDW43,OUT018,3417.7068244071997
FDQ28,OUT010,554.6569861418684
NCK06,OUT017,2068.1920331505535
FDS23,OUT018,1792.7226351829886
FDZ36,OUT019,1120.7140243819304
FDE56,OUT018,793.7278120349947
FDW10,OUT027,4241.429723994501
NCN14,OUT045,2853.588526698586
NCQ18,OUT045,1466.7206128012476
FDW08,OUT017,1909.3130585018807
FDU43,OUT035,3911.184081125495
FDR33,OUT010,-162.89142394311784
FDM24,OUT010,524.8379605484952
NCZ05,OUT046,1699.8219475024816
NCV41,OUT035,1909.5328704914864
FDV11,OUT018,2533.9760693347926
NCY05,OUT035,722.6877542880247
FDV44,OUT018,2801.8533058242756
FDW32,OUT049,1485.6390494798397
NCU18,OUT027,3697.5689190499106
NCC43,OUT035,4053.990547430876
FDW19,OUT013,1898.74335726531
FDN31,OUT035,3168.059154683069
FDI48,OUT045,830.5761242070148
FDS24,OUT017,1640.0521207334677
FDF46,OUT049,1914.8928302260465
DRG23,OUT017,2561.2828061627806
FDG14,OUT018,2206.0689742422255
NCY30,OUT049,2871.10613240517
FDO28,OUT018,1677.3093145032617
DRD24,OUT035,2356.375382544473
FDI33,OUT049,1508.4166101384471
FDN32,OUT046,3038.6484455995087
FDR16,OUT045,3319.103558794115
FDF26,OUT046,2574.0581680906616
NCN29,OUT018,546.459642151065
FDE20,OUT045,2715.9820029978873
FDA46,OUT046,3075.8363207607326
FDU28,OUT045,2928.544483136662
FDQ48,OUT045,1597.121616815697
FDV36,OUT013,2099.391701004264
FDR14,OUT018,528.4374090709607
FDP23,OUT017,3590.325648859871
FDP56,OUT013,922.7185891402332
FDK48,OUT010,-659.1254664067092
FDR48,OUT046,2459.101636382198
NCY29,OUT049,985.389661102221
FDM22,OUT018,650.9674052159535
DRJ01,OUT013,2582.153156062108
FDZ43,OUT045,3878.2452521276573
FDV03,OUT035,2560.8718568513286
FDX11,OUT027,4366.5335906769615
NCA41,OUT027,4523.655957520823
FDE38,OUT017,2835.6852822538785
FDI27,OUT018,497.96341026546725
FDN32,OUT013,2986.242303644831
NCN43,OUT017,2085.0748923213396
FDB47,OUT027,4724.454688755097
FDV03,OUT017,2619.0762085439637
NCN30,OUT045,1468.1374191871582
NCV54,OUT010,-6.227594464566209
FDV07,OUT013,1842.7616413014039
FDP07,OUT049,3215.2388872348383
FDK48,OUT018,933.7105841150478
FDM15,OUT019,557.7192603813019
FDY19,OUT027,3377.95572261246
FDK46,OUT046,4143.052038503185
FDY11,OUT045,1083.0093883213412
FDH09,OUT046,1107.657924735584
FDO08,OUT027,4163.283378095744
FDU14,OUT013,3953.157691114786
FDD22,OUT027,3248.033942150607
FDM27,OUT017,2663.2783086403215
FDL02,OUT027,3220.017112897418
NCA17,OUT035,2456.7607428588526
FDE38,OUT019,757.7914122383954
NCG07,OUT049,3010.86163355218
DRC27,OUT013,3896.6546851179737
FDA27,OUT035,4137.91818439179
FDW40,OUT045,2212.550708135852
DRI11,OUT013,1897.1436127304478
FDN50,OUT046,1658.8210806714924
FDR12,OUT046,2823.1968427429238
FDT34,OUT027,3095.300456644036
FDW11,OUT035,1122.0884259968589
NCO30,OUT027,4343.390226495976
FDZ34,OUT017,3250.7232219983853
FDU45,OUT017,1999.4149078957998
NCD42,OUT035,736.6930463768222
FDX25,OUT045,2804.5910527369124
NCR29,OUT046,1023.1828597849671
FDX43,OUT019,837.5856131081528
FDB04,OUT010,-507.20746014319593
FDR49,OUT027,2233.2075398365996
FDS39,OUT018,2002.866947535047
FDW58,OUT045,1648.925015540808
FDG22,OUT019,-1316.1673318316898
FDG31,OUT017,1184.247723877721
NCV53,OUT027,5255.301401366916
DRJ37,OUT035,2471.362097023026
FDV07,OUT035,1912.680773170854
FDW52,OUT018,2389.304611366839
FDT15,OUT045,2924.1152955588914
FDD02,OUT018,1658.0311363324436
FDM16,OUT035,1330.3806071167783
NCE55,OUT046,2784.1449197539914
FDB57,OUT018,3323.3861390946695
FDQ04,OUT013,726.6814390040527
FDQ47,OUT019,-1319.4914849570196
FDY14,OUT019,2218.639042233801
DRK37,OUT017,3117.365751528574
FDO25,OUT017,3475.698059046117
FDL57,OUT046,4184.847415066019
NCK29,OUT018,1675.3826398295496
FDK46,OUT027,5575.7224489290675
NCB43,OUT010,972.9557637933176
DRE01,OUT027,5208.259718956557
FDC46,OUT018,2635.3637442738545
FDQ23,OUT045,1641.7805381689104
FDX38,OUT049,890.2855388934549
FDG60,OUT018,3456.4079326398496
FDW55,OUT017,4138.574755667563
FDP39,OUT013,866.4789504969376
FDB20,OUT018,1045.6778922044614
FDV21,OUT017,2115.9207068590476
FDZ02,OUT013,1608.397425662566
FDP19,OUT027,3558.2289499325707
FDA38,OUT035,3902.260125806788
FDH22,OUT045,1909.5437710978586
DRM11,OUT045,4074.378326527949
FDO12,OUT027,4560.621859504958
FDT14,OUT049,1963.3519676440774
FDW34,OUT010,1935.2724358787818
FDG04,OUT027,4428.874179262246
FDW59,OUT018,1122.7706307206827
FDR33,OUT018,1483.765990467422
FDP32,OUT013,2148.51823547222
FDL13,OUT027,5185.394379485078
FDD22,OUT013,1837.4634252955293
FDV40,OUT027,2617.630252298535
NCD55,OUT046,692.8896879889799
FDQ20,OUT010,-1161.4136157175672
FDD28,OUT045,876.0982109653414
FDC39,OUT045,3180.184251969258
NCR17,OUT049,1938.113782470973
DRO35,OUT018,1602.2897886508144
FDF40,OUT049,4004.4305760188145
FDR31,OUT018,2114.9278827992093
NCQ41,OUT017,3251.565920449095
FDP38,OUT046,887.0967455572536
NCU54,OUT027,4720.865062785684
FDG22,OUT018,363.88845676793426
DRK59,OUT013,3737.7774555325304
FDC37,OUT046,1768.077500828149
NCO42,OUT013,2332.5823710484838
NCT42,OUT017,2518.293563754254
FDX27,OUT035,1634.6430148406944
FDV40,OUT018,921.6368804142548
FDT45,OUT027,2395.1254289166973
FDS47,OUT019,-543.1697212457802
FDR45,OUT035,3865.8363259247562
FDB03,OUT045,3697.6240637959854
FDO49,OUT035,1032.349604522169
FDU60,OUT027,4155.820326175031
FDB26,OUT018,669.6069127329974
FDB46,OUT017,3552.510700724102
FDQ37,OUT019,1190.5903939368727
FDN03,OUT017,4150.434707957989
NCX30,OUT045,3841.9885487411666
FDK32,OUT019,626.3897329519677
DRM47,OUT013,3089.1874496077508
NCO02,OUT046,1127.8040165427956
FDP04,OUT013,1076.1070458116883
NCO43,OUT049,1666.5560689269478
